"","ID","places","lattitude","longitude"
"1075","2021.a.4.3.lightning.2.8","Norway",64.5731537,11.5280364395482
"1076","2021.a.4.3.lightning.3.1","Salisbury",51.0690613,-1.7954134
"1077","2021.a.4.3.lightning.3.2","Zimbabwe",-18.4554963,29.7468414
"1078","2021.a.4.3.lightning.3.4","Zimbabwe",-18.4554963,29.7468414
"1079","2021.a.4.3.lightning.3.5","Zimbabwe",-18.4554963,29.7468414
"1080","2021.a.4.3.lightning.3.6","Zimbabwe",-18.4554963,29.7468414
"1081","2021.a.4.3.lightning.3.7","Zimbabwe",-18.4554963,29.7468414
"1082","2021.a.4.3.lightning.3.8","Zimbabwe",-18.4554963,29.7468414
"1083","2021.a.4.4.1","Minsk",53.9024716,27.5618225
"1084","2021.a.4.4.3","Phoenix",33.4484367,-112.074141
"1085","2021.a.4.4.6","Edinburgh",55.9533456,-3.1883749
"1086","2021.a.4.4.6","Midlothian",55.833333,-3.083333
"1087","2021.a.4.4.7","united Germany",40.7531571,-73.9669398
"1088","2021.a.4.4.8","U.S.",51.4376108,7.3303862
"1089","2021.a.4.4.8","Chicago",41.8755616,-87.6244212
"1090","2021.a.4.extra.1","Japan",36.5748441,139.2394179
"1091","2021.a.4.extra.1","Pyongyang",39.0167979,125.7473609
"1092","2021.a.5.1.1","Quebec",52.4760892,-71.8258668
"1093","2021.a.5.1.1","Massachusetts",42.3788774,-72.032366
"1094","2021.a.5.1.2","Bavaria",48.9467562,11.4038717
"1095","2021.a.5.1.2","Norway",64.5731537,11.5280364395482
"1096","2021.a.5.1.3","Aleutian",54.72093505,-164.040809231358
"1097","2021.a.5.1.3","Alaska",64.4459613,-149.680909
"1098","2021.a.5.1.3","Russia",64.6863136,97.7453061
"1099","2021.a.5.1.4","San Lorenzo",42.3832108,9.287966
"1100","2021.a.5.1.5","Nuwa",49.1103136,6.2483172
"1101","2021.a.5.1.5","Pangu",52.7031548,123.8720533
"1102","2021.a.5.1.5","Phoenix",33.4484367,-112.074141
"1103","2021.a.5.1.6","Ohio",40.2253569,-82.6881395
"1104","2021.a.5.1.7","Kandalanu",NA,NA
"1105","2021.a.5.1.7","Sennacherib",36.3509079298555,43.148895469226
"1106","2021.a.5.1.8","the Soviet Union",44.423953,34.0547074
"1107","2021.a.5.1.8","New Jersey",40.0757384,-74.4041622
"1108","2021.a.5.1.8","Grover",40.8686307,-104.226665
"1109","2021.a.5.1.9","England",52.5310214,-1.2649062
"1110","2021.a.5.1.9","Prussia",41.3738765,-94.506357
"1111","2021.a.5.1.10","the Northwest Territories",69.4508641,-133.0367938
"1112","2021.a.5.2.1","Oklahoma",34.9550817,-97.2684063
"1113","2021.a.5.2.1","U.S.",51.4376108,7.3303862
"1114","2021.a.5.2.2","Canada",61.0666922,-107.991707
"1115","2021.a.5.2.2","Australia",-24.7761086,134.755
"1116","2021.a.5.2.2","New Zealand",-41.5000831,172.8344077
"1117","2021.a.5.2.2","Britain",54.3151594,-1.91815321114879
"1118","2021.a.5.2.2","Britain",54.3151594,-1.91815321114879
"1119","2021.a.5.2.3","America",39.7837304,-100.445882
"1120","2021.a.5.2.4","Palo Alto",37.4443293,-122.1598465
"1121","2021.a.5.2.5","London",51.5074456,-0.1277653
"1122","2021.a.5.2.6","Norway",64.5731537,11.5280364395482
"1123","2021.a.5.2.6","Massachusetts",42.3788774,-72.032366
"1124","2021.a.5.2.6","Augusta",33.4709714,-81.9748429
"1125","2021.a.5.2.8","Numidia",40.879465,-76.4012277117117
"1126","2021.a.5.2.8","Egypt",26.2540493,29.2675469
"1127","2021.a.5.3.lightning.1.5","U.S.",51.4376108,7.3303862
"1128","2021.a.5.3.lightning.2.1","West Africa",47.3138746,5.0488196
"1129","2021.a.5.3.lightning.2.4","Portugal",39.6621648,-8.1353519
"1130","2021.a.5.3.lightning.2.6","India",22.3511148,78.6677428
"1131","2021.a.5.3.lightning.2.7","Malacca",2.3293744,102.2880962
"1132","2021.a.5.3.lightning.2.8","Angola",-11.8775768,17.5691241
"1133","2021.a.5.3.lightning.3.2","Munich",48.1371079,11.5753822
"1134","2021.a.5.3.lightning.3.6","B.C.",55.001251,-125.002441
"1135","2021.a.5.4.1","Xinjiang",42.4804953,85.4633464
"1136","2021.a.5.4.1","the People’s Republic of China",22.46920435,113.99934706224
"1137","2021.a.5.4.2","New York",40.7127281,-74.0060152
"1138","2021.a.5.4.2","Mexico",19.4326296,-99.1331785
"1139","2021.a.5.4.3","New York",40.7127281,-74.0060152
"1140","2021.a.5.4.3","New Jersey",40.0757384,-74.4041622
"1141","2021.a.5.4.3","Colonies",38.9270858,-92.3635075911617
"1142","2021.a.5.4.4","Spain",39.3260685,-4.8379791
"1143","2021.a.5.4.4","Aragon",41.3787291,-0.7639373
"1144","2021.a.5.4.5","Buffalo",42.8867166,-78.8783922
"1145","2021.a.5.4.5","LA",20.0171109,103.378253
"1146","2021.a.5.4.6","the United States",47.8287874669091,-122.598947831237
"1147","2021.a.5.4.8","Gcwihaba",-20.0218355,21.3550964
"1148","2021.a.5.4.8","Angola",-11.8775768,17.5691241
"1149","2021.a.5.4.8","German Empire",52.3850079,9.7471906
"1150","2021.a.5.extra.1","Nazi Germany",49.4339695,11.1126843
"1151","2021.a.5.extra.1","Italy",42.6384261,12.674297
"1152","2022.nationals.1.1.1","Massachusetts",42.3788774,-72.032366
"1153","2022.nationals.1.1.6","the Belgian Congo",-2.9814344,23.8222636
"1154","2022.nationals.1.1.7","Naples",40.8358846,14.2487679
"1155","2022.nationals.1.1.7","Anatolia",38.9519465,35.5012584834076
"1156","2022.nationals.1.1.8","Roxelana",25.7903100055444,-100.190378862717
"1157","2022.nationals.1.1.8","Malta",35.8885993,14.4476911
"1158","2022.nationals.1.1.8","Vienna",48.2083537,16.3725042
"1159","2022.nationals.1.1.8","the Ottoman Empire",NA,NA
"1160","2022.nationals.1.1.9","the United Kingdom",52.45777545,-1.86920993821471
"1161","2022.nationals.1.2.1","Panama",8.559559,-81.1308434
"1162","2022.nationals.1.2.1","Venezuela",8.0018709,-66.1109318
"1163","2022.nationals.1.2.2","Russia",64.6863136,97.7453061
"1164","2022.nationals.1.2.2","Russia",64.6863136,97.7453061
"1165","2022.nationals.1.2.4","Cape Bojador",26.1233266,-14.5005584
"1166","2022.nationals.1.2.4","the west coast of",56,-7
"1167","2022.nationals.1.2.5","U.S.",51.4376108,7.3303862
"1168","2022.nationals.1.2.5","Hamhung",39.9165451,127.5384272
"1169","2022.nationals.1.2.5","Rungrado",-37.5965821194678,144.989888160545
"1170","2022.nationals.1.2.8","San Juan Hill",8.9539311,-79.5820553
"1171","2022.nationals.1.2.8","Puerto Rico",18.2247706,-66.4858295
"1172","2022.nationals.1.3.lightning.1.4","Palo Alto",37.4443293,-122.1598465
"1173","2022.nationals.1.3.lightning.1.5","Durham",54.666667,-1.75
"1174","2022.nationals.1.3.lightning.1.5","North Carolina",35.6729639,-79.0392919
"1175","2022.nationals.1.3.lightning.2.2","Budapest",47.48138955,19.1460941269125
"1176","2022.nationals.1.3.lightning.2.6","Albania",5.7587654,-73.9151617
"1177","2022.nationals.1.3.lightning.2.7","Bulgaria",42.6073975,25.4856617
"1178","2022.nationals.1.3.lightning.3.1","the Roman Empire",NA,NA
"1179","2022.nationals.1.3.lightning.3.2","Hokkaido",43.4519831,142.8197834
"1180","2022.nationals.1.3.lightning.3.2","Honshu",37.4902775,139.835743072772
"1181","2022.nationals.1.3.lightning.3.4","Levant",44.869496,-68.935089
"1182","2022.nationals.1.3.lightning.3.6","England",52.5310214,-1.2649062
"1183","2022.nationals.1.4.2","Liverpool",53.4071991,-2.99168
"1184","2022.nationals.1.4.2","Australia",-24.7761086,134.755
"1185","2022.nationals.1.4.2","New Zealand",-41.5000831,172.8344077
"1186","2022.nationals.1.4.2","Sydney",-33.8698439,151.2082848
"1187","2022.nationals.1.4.4","Bithynia",33.9842581912532,-117.865390048142
"1188","2022.nationals.1.4.4","Livy",48.8707683,2.2883623
"1189","2022.nationals.1.4.4","North Africa",41.36259895,2.15966499042538
"1190","2022.nationals.1.4.4","Zama",35.4886835,139.407691
"1191","2022.nationals.1.4.5","Nebraska",41.7370229,-99.5873816
"1192","2022.nationals.1.4.5","U.S.",51.4376108,7.3303862
"1193","2022.nationals.1.4.6","Bombay",19.08157715,72.886627539649
"1194","2022.nationals.1.4.6","India",22.3511148,78.6677428
"1195","2022.nationals.1.4.6","Pakistan",30.3308401,71.247499
"1196","2022.nationals.1.4.8","North Africa",41.36259895,2.15966499042538
"1197","2022.nationals.1.extra.1","Cairo",30.0443879,31.2357257
"1198","2022.nationals.1.extra.1","Zimbabwe",-18.4554963,29.7468414
"1199","2022.nationals.1.extra.1","Zambia",-14.5189121,27.5589884
"1200","2022.nationals.2.1.1","Michigan",43.6211955,-84.6824346
"1201","2022.nationals.2.1.1","U.S.",51.4376108,7.3303862
"1202","2022.nationals.2.1.2","Queensland",-22.1646782,144.5844903
"1203","2022.nationals.2.1.2","Australia",-24.7761086,134.755
"1204","2022.nationals.2.1.3","Battalia",NA,NA
"1205","2022.nationals.2.1.5","France",46.603354,1.8883335
"1206","2022.nationals.2.1.5","absentia",NA,NA
"1207","2022.nationals.2.1.5","Colonies",38.9270858,-92.3635075911617
"1208","2022.nationals.2.1.5","Great Britain",54.3151594,-1.91815321114879
"1209","2022.nationals.2.1.6","Austria",47.59397,14.12456
"1210","2022.nationals.2.1.8","Edessa",37.2595198,39.0408174
"1211","2022.nationals.2.1.9","Pakistan",30.3308401,71.247499
"1212","2022.nationals.2.1.10","Stasi",59.2900641540089,18.1887606688381
"1213","2022.nationals.2.2.1","California",36.7014631,-118.755997
"1214","2022.nationals.2.2.1","Chicago",41.8755616,-87.6244212
"1215","2022.nationals.2.2.2","Cartimandua",NA,NA
"1216","2022.nationals.2.2.2","Brigantes",48.2087174,16.3934098
"1217","2022.nationals.2.2.2","Caratacus",51.0905083,-3.5868005
"1218","2022.nationals.2.2.2","Boudica",25.7900032,-100.19102435
"1219","2022.nationals.2.2.5","Berlin",52.510885,13.3989367
"1220","2022.nationals.2.2.5","the Democratic Republic of the",-2.9814344,23.8222636
"1221","2022.nationals.2.2.5","Congo",-2.9814344,23.8222636
"1222","2022.nationals.2.2.5","Ethiopia",10.2116702,38.6521203
"1223","2022.nationals.2.2.5","China",35.0000663,104.999955
"1224","2022.nationals.2.2.7","the United States",47.8287874669091,-122.598947831237
"1225","2022.nationals.2.2.8","Taizhou",28.6581723,121.4163876
"1226","2022.nationals.2.2.8","Haozhou",NA,NA
"1227","2022.nationals.2.3.lightning.3.1","Tenochtitlan",19.8251044,-96.9419500190772
"1228","2022.nationals.2.3.lightning.3.5","Tenochtitlan",19.8251044,-96.9419500190772
"1229","2022.nationals.2.4.1","Sweden",59.6749712,14.5208584
"1230","2022.nationals.2.4.2","U.S.",51.4376108,7.3303862
"1231","2022.nationals.2.4.2","U.S.",51.4376108,7.3303862
"1232","2022.nationals.2.4.4","Marian",45.9160611,13.458748
"1233","2022.nationals.2.4.4","Frankfurt",50.1106444,8.6820917
"1234","2022.nationals.2.4.4","Stirling",56.1181242,-3.9360012
"1235","2022.nationals.2.4.5","Germany",51.1638175,10.4478313
"1236","2022.nationals.2.4.7","Greece",38.9953683,21.9877132
"1237","2022.nationals.2.4.7","Corfu",39.591337,19.8596189187339
"1238","2022.nationals.2.4.8","London",51.5074456,-0.1277653
"1239","2022.nationals.2.4.8","Cologne",43.7218277,0.9774958
"1240","2022.nationals.2.extra.1","Mesopotamia",34.90348665,42.0588805560066
"1241","2022.nationals.3.1.1","New York City",40.7127281,-74.0060152
"1242","2022.nationals.3.1.1","Bedloe",40.6897958,-74.0451245295729
"1243","2022.nationals.3.1.1","Island",64.9841821,-18.1059013
"1244","2022.nationals.3.1.1","New York Harbor",43.0820142,-75.1476612
"1245","2022.nationals.3.1.2","Louis",0.4081713,9.432388
"1246","2022.nationals.3.1.2","Fort Caroline",30.386856,-81.5007034
"1247","2022.nationals.3.1.2","St. Bartholomew's",40.75725775,-73.9730372978852
"1248","2022.nationals.3.1.3","Loimologia",NA,NA
"1249","2022.nationals.3.1.3","Salisbury",51.0690613,-1.7954134
"1250","2022.nationals.3.1.3","London",51.5074456,-0.1277653
"1251","2022.nationals.3.1.3","England",52.5310214,-1.2649062
"1252","2022.nationals.3.1.3","Yersinia",NA,NA
"1253","2022.nationals.3.1.4","Quispiguanca",NA,NA
"1254","2022.nationals.3.1.5","Pennsylvania",40.9699889,-77.7278831
"1255","2022.nationals.3.1.5","Arthurdale",39.4950858,-79.8150605
"1256","2022.nationals.3.1.5","West Virginia",38.4758406,-80.8408415
"1257","2022.nationals.3.1.6","Kaaba",50.9022872,14.2866611
"1258","2022.nationals.3.1.7","Armenia",4.536307,-75.6723751
"1259","2022.nationals.3.1.7","Chaeronea",38.4949048,22.84833245
"1260","2022.nationals.3.1.7","Samos",42.730661,-7.3265903
"1261","2022.nationals.3.1.8","Mystique",33.5787499041984,-117.831553335527
"1262","2022.nationals.3.1.8","U.S.",51.4376108,7.3303862
"1263","2022.nationals.3.1.8","the United States",47.8287874669091,-122.598947831237
"1264","2022.nationals.3.1.9","Hartford",41.764582,-72.6908547
"1265","2022.nationals.3.1.10","the Soviet Union",44.423953,34.0547074
"1266","2022.nationals.3.1.10","Billie",31.3206800869965,-94.7799828992057
"1267","2022.nationals.3.2.1","Baltimore",39.2908816,-76.610759
"1268","2022.nationals.3.2.1","Washington",38.8950368,-77.0365427
"1269","2022.nationals.3.2.1","D.C.",38.89384735,-76.9880428191095
"1270","2022.nationals.3.2.2","Second Republic",44.7736222,17.1921158
"1271","2022.nationals.3.2.3","India",22.3511148,78.6677428
"1272","2022.nationals.3.2.3","England",52.5310214,-1.2649062
"1273","2022.nationals.3.2.4","Britain",54.3151594,-1.91815321114879
"1274","2022.nationals.3.2.5","England",52.5310214,-1.2649062
"1275","2022.nationals.3.2.7","Magnesia",38.6125793,27.4333969
"1276","2022.nationals.3.2.7","Xerxes",50.8101536,14.0609472
"1277","2022.nationals.3.2.8","Lombardy",45.5703694,9.7732524
"1278","2022.nationals.3.2.8","Somerset",51.16175085,-3.07538670622275
"1279","2022.nationals.3.3.lightning.1.3","U.S.",51.4376108,7.3303862
"1280","2022.nationals.3.3.lightning.1.7","NRA",49.6239839524151,-114.505748757678
"1281","2022.nationals.3.3.lightning.2.8","Jamaica",18.1850507,-77.3947693
"1282","2022.nationals.3.3.lightning.3.2","Turkey",38.9597594,34.9249653
"1283","2022.nationals.3.3.lightning.3.3","Turkey",38.9597594,34.9249653
"1284","2022.nationals.3.3.lightning.3.8","Dardanelles",40.20917255,26.4413908276163
"1285","2022.nationals.3.3.lightning.3.8","UK",6.3110548,20.5447525
"1286","2022.nationals.3.4.2","Oglala",43.188594,-102.739621
"1287","2022.nationals.3.4.2","the United States's",17.789187,-64.7080574
"1288","2022.nationals.3.4.5","Strood",51.3958567,0.4950799
"1289","2022.nationals.3.4.5","Canterbury",51.2800275,1.0802533
"1290","2022.nationals.3.4.6","Strood",51.3958567,0.4950799
"1291","2022.nationals.3.4.6","Canterbury",51.2800275,1.0802533
"1292","2022.nationals.3.4.7","Chicago",41.8755616,-87.6244212
"1293","2022.nationals.4.1.1","Nanjing",32.0438284,118.7788631
"1294","2022.nationals.4.1.1","Chicago",41.8755616,-87.6244212
"1295","2022.nationals.4.1.3","Greece",38.9953683,21.9877132
"1296","2022.nationals.4.1.4","Germany",51.1638175,10.4478313
"1297","2022.nationals.4.1.4","the United States",47.8287874669091,-122.598947831237
"1298","2022.nationals.4.1.4","the German Empire",-35.30776825,149.1127513863
"1299","2022.nationals.4.1.4","U.S.",51.4376108,7.3303862
"1300","2022.nationals.4.1.5","Adventureland",41.6535342,-93.4981554518202
"1301","2022.nationals.4.1.5","California",36.7014631,-118.755997
"1302","2022.nationals.4.1.5","Florida",27.7567667,-81.4639835
"1303","2022.nationals.4.1.6","Bahamas",24.7736546,-78.0000547
"1304","2022.nationals.4.1.7","United States",39.7837304,-100.445882
"1305","2022.nationals.4.1.8","Jerusalem",31.7788242,35.2257626
"1306","2022.nationals.4.2.2","Magyar",47.50126265,19.0461337377087
"1307","2022.nationals.4.2.2","Krasnoyarsk",56.0091173,92.872586
"1308","2022.nationals.4.2.2","Yekaterinburg",56.839104,60.60825
"1309","2022.nationals.4.2.2","Moscow",55.625578,37.6063916
"1310","2022.nationals.4.2.2","Vladivodstok",NA,NA
"1311","2022.nationals.4.2.3","Colesberg Kopje",NA,NA
"1312","2022.nationals.4.2.4","Boston",42.3554334,-71.060511
"1313","2022.nationals.4.2.5","Wellington",-41.2887953,174.7772114
"1314","2022.nationals.4.2.5","England",52.5310214,-1.2649062
"1315","2022.nationals.4.2.6","Germany",51.1638175,10.4478313
"1316","2022.nationals.4.2.6","Spain",39.3260685,-4.8379791
"1317","2022.nationals.4.2.6","Great Britain",54.3151594,-1.91815321114879
"1318","2022.nationals.4.2.6","Spain",39.3260685,-4.8379791
"1319","2022.nationals.4.2.7","Lucknow",26.8381,80.9346001
"1320","2022.nationals.4.2.7","Burma",17.1750495,95.9999652
"1321","2022.nationals.4.2.7","India",22.3511148,78.6677428
"1322","2022.nationals.4.2.8","France",46.603354,1.8883335
"1323","2022.nationals.4.2.8","Prague",50.0874654,14.4212535
"1324","2022.nationals.4.3.lightning.1.2","Pennsylvania",40.9699889,-77.7278831
"1325","2022.nationals.4.3.lightning.1.2","Valley Forge",40.0970507,-75.4696358
"1326","2022.nationals.4.3.lightning.1.7","Pennsylvania",40.9699889,-77.7278831
"1327","2022.nationals.4.3.lightning.1.8","Connecticut",41.6500201,-72.7342163
"1328","2022.nationals.4.3.lightning.2.1","the Third Republic",32.1111076,118.663717764347
"1329","2022.nationals.4.3.lightning.2.2","the Third Republic",32.1111076,118.663717764347
"1330","2022.nationals.4.3.lightning.2.4","Paris",48.8588897,2.32004102172008
"1331","2022.nationals.4.3.lightning.2.6","France",46.603354,1.8883335
"1332","2022.nationals.4.3.lightning.2.6","UK",6.3110548,20.5447525
"1333","2022.nationals.4.3.lightning.3.1","China",35.0000663,104.999955
"1334","2022.nationals.4.3.lightning.3.3","China",35.0000663,104.999955
"1335","2022.nationals.4.4.1","New York",40.7127281,-74.0060152
"1336","2022.nationals.4.4.1","U.S.",51.4376108,7.3303862
"1337","2022.nationals.4.4.1","UK",6.3110548,20.5447525
"1338","2022.nationals.4.4.2","Messina",38.1937571,15.5542082
"1339","2022.nationals.4.4.3","U.S.",51.4376108,7.3303862
"1340","2022.nationals.4.4.3","Maryland",39.5162401,-76.9382069
"1341","2022.nationals.4.4.3","Laila",11.35,8.65108
"1342","2022.nationals.4.4.5","Burakumin",NA,NA
"1343","2022.nationals.4.4.5","Yubitsume",NA,NA
"1344","2022.nationals.4.4.5","Japan",36.5748441,139.2394179
"1345","2022.nationals.4.4.6","Cabarrus County",35.4045503,-80.564371
"1346","2022.nationals.4.4.6","Siskiyou",41.6862466,-122.5360121
"1347","2022.nationals.4.4.6","Trail",49.0945296,-117.7097659
"1348","2022.nationals.4.4.7","Norway",64.5731537,11.5280364395482
"1349","2022.nationals.4.4.7","Scotland",56.7861112,-4.1140518
"1350","2022.nationals.4.4.7","Great Britain",54.3151594,-1.91815321114879
"1351","2022.nationals.4.4.7","Ireland",52.865196,-7.9794599
"1352","2022.nationals.4.4.8","Moralia",67.003858,14.747325
"1353","2022.nationals.4.extra.1","Suppiluliuma",NA,NA
"1354","2022.nationals.4.extra.1","Akhenaten",30.0589863,31.2249789
"1355","2022.nationals.5.1.1","Ohio",40.2253569,-82.6881395
"1356","2022.nationals.5.1.1","Santa Anna",31.741298,-99.3250979
"1357","2022.nationals.5.1.2","New York",40.7127281,-74.0060152
"1358","2022.nationals.5.1.2","Griswold",41.2347873,-95.1415002
"1359","2022.nationals.5.1.2","Connecticut",41.6500201,-72.7342163
"1360","2022.nationals.5.1.3","Essex",51.77046785,0.464669774123004
"1361","2022.nationals.5.1.3","Greece",38.9953683,21.9877132
"1362","2022.nationals.5.1.3","Turkey",38.9597594,34.9249653
"1363","2022.nationals.5.1.4","Sumitro",-6.35978856444682,106.824615593953
"1364","2022.nationals.5.1.4","Sukarno",-8.5202979,118.263237435042
"1365","2022.nationals.5.1.4","Jakarta",-6.175247,106.8270488
"1366","2022.nationals.5.1.4","Indonesia",-2.4833826,117.8902853
"1367","2022.nationals.5.1.5","Czechoslovakia",48.257918,14.5007688
"1368","2022.nationals.5.2.1","U.S.",51.4376108,7.3303862
"1369","2022.nationals.5.2.2","Brandys",50.8987878,21.000301
"1370","2022.nationals.5.2.3","Zimbabwe",-18.4554963,29.7468414
"1371","2022.nationals.5.2.5","Aeneid",50.5929052,32.3960650731033
"1372","2022.nationals.5.2.5","Aeneas",48.5473813,-118.9786447
"1373","2022.nationals.5.2.7","Ethiopia",10.2116702,38.6521203
"1374","2022.nationals.5.2.7","Israel",30.8124247,34.8594762
"1375","2022.nationals.5.2.8","Menuthias",-18.7782523,47.5951053
"1376","2022.nationals.5.2.8","Oman",21.0000287,57.0036901
"1377","2022.nationals.5.2.8","East Africa",57.719512,11.94776
"1378","2022.nationals.5.2.8","Tanzania",-6.5247123,35.7878438
"1379","2022.nationals.5.3.lightning.1.1","the Soviet Union",44.423953,34.0547074
"1380","2022.nationals.5.3.lightning.1.2","Wisconsin",44.4308975,-89.6884637
"1381","2022.nationals.5.3.lightning.1.2","U.S.",51.4376108,7.3303862
"1382","2022.nationals.5.3.lightning.1.5","U.S.",51.4376108,7.3303862
"1383","2022.nationals.5.3.lightning.1.7","U.S.",51.4376108,7.3303862
"1384","2022.nationals.5.3.lightning.1.8","Yates",42.6444444,-77.112177
"1385","2022.nationals.5.3.lightning.1.8","U.S",51.4376108,7.3303862
"1386","2022.nationals.5.3.lightning.2.2","Rome",41.8933203,12.4829321
"1387","2022.nationals.5.3.lightning.2.6","Rome",41.8933203,12.4829321
"1388","2022.nationals.5.3.lightning.3.2","Alamut",36.44473215,50.5860972895075
"1389","2022.nationals.5.3.lightning.3.5","Jerusalem",31.7788242,35.2257626
"1390","2022.nationals.5.3.lightning.3.8","Jerusalem",31.7788242,35.2257626
"1391","2022.nationals.5.4.3","Malaga",36.7213028,-4.4216366
"1392","2022.nationals.5.4.3","Spain",39.3260685,-4.8379791
"1393","2022.nationals.5.4.4","U.S.",51.4376108,7.3303862
"1394","2022.nationals.5.4.4","China",35.0000663,104.999955
"1395","2022.nationals.5.4.4","the Boxer Rebellion",NA,NA
"1396","2022.nationals.5.4.5","Terra Australis",-54.8331362721829,-68.3534884637886
"1397","2022.nationals.5.4.5","Yaghan",-53.8027028414473,-67.6648551270774
"1398","2022.nationals.5.4.5","Chile",-31.7613365,-71.3187697
"1399","2022.nationals.5.4.5","Argentina",-34.9964963,-64.9672817
"1400","2022.nationals.5.4.6","Newfoundland",49.12119115,-56.640324592625
"1401","2022.nationals.5.4.6","Poland",52.215933,19.134422
"1402","2022.nationals.5.4.7","U.S.",51.4376108,7.3303862
"1403","2022.nationals.5.4.8","France",46.603354,1.8883335
"1404","2022.nationals.5.extra.1","Harlan County",36.8411336,-83.22678
"1405","2022.nationals.5.extra.1","U.S.",51.4376108,7.3303862
